date,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,relative_humidity,rainfall_mm,snowfall_mm
2020-10-16,Monaco,5,0,260,2,,,,,39244,11.634921,8.388889,15.15873,74.824536,0.435429,
2020-10-16,United Kingdom,17938,150,749770,44008,,,,,66647112,7.3,4.311111,10.122222,87.201516,0.254,
2020-10-16,Hungary,1474,33,46290,1142,,,,,9772756,8.864198,6.858025,10.506173,92.285883,10.3505,
2020-10-16,Finland,189,0,13133,342,,,,,5517919,2,-0.638889,4.111111,86.271871,0.028222,10.16
2020-10-16,Portugal,2035,13,97719,2174,,,,,10276617,15.462963,10.382716,20.493827,67.53937,0,
2020-10-16,Slovakia,1567,6,29835,88,,,,,5450421,2.555556,1.376543,3.987654,97.382995,6.265333,130.175
2020-10-16,Netherlands,8105,26,219379,6733,,,,,17282163,8.3125,4.986111,11.909722,81.740828,0,
2020-10-16,Belarus,671,4,87063,925,,,,,9449321,7.25,5.833333,9.875,92.742939,0,
2020-10-16,Sweden,1179,2,104683,5918,,,,,10230185,5.005556,0.544444,9.655556,80.57147,0.127,
2020-10-16,Austria,1795,10,63813,1143,,,,,8858775,5.35,4.333333,6.711111,93.759835,10.795,
2020-10-16,Norway,137,0,16466,278,,,,,5328212,7.618056,6.611111,8.784722,89.788585,0.6096,30.48
2020-10-16,Ukraine,5992,106,287231,5408,,,,,43733759,15.458333,11.236111,20.25,83.340704,1.778,
2020-10-16,Greece,482,10,24932,500,,,,,10724599,20.638889,14.122222,26.188889,73.037895,0,
2020-10-16,Croatia,1096,10,24761,355,,,,,4076246,8.45,6.661111,10.655556,89.73526,16.4084,25.4
2020-10-16,Ireland,1251,8,48678,1836,,,,,4904240,8.048611,4.3125,12.027778,82.594834,0.34925,
2020-10-16,Spain,18315,167,998829,36600,,,,,46937060,9.472222,2.666667,15.777778,51.324724,0,
2020-10-16,Belgium,13738,23,236132,10559,,,,,11455519,8.376543,5.925926,10.487654,85.147863,0,
2020-10-16,Switzerland,3680,10,80221,1894,,,,,8544527,3.82716,1.444444,5.802469,91.963503,4.826,
2020-10-16,Gibraltar,13,0,536,0,,,,,33691,17.160494,12.425926,22.296296,64.671132,0,
2020-10-16,Vatican City,0,0,26,0,,,,,809,14.617284,11.617284,17.481481,74.336234,4.826,
2020-10-16,Lithuania,280,2,7877,100,,,,,2794184,5.865079,4.301587,7.134921,85.633905,0.254,
2020-10-16,Germany,5687,60,367675,10596,,,,,83019213,7.983333,6.1,9.8,83.282894,0,
2020-10-16,Faroe Islands,1,0,486,0,,,,,48865,6.796296,5.87037,7.907407,82.927021,0,
2020-10-16,Malta,142,0,4733,45,,,,,493559,19.012346,14.938272,23.376543,66.462817,0.028222,
2020-10-16,Turkey,8542,73,889085,9153,,,,,82003882,18.705556,9.038889,26.211111,43.024388,0,
2020-10-16,Denmark,431,2,35312,686,,,,,5806081,7.388889,2.261111,11.938889,86.805231,0.084667,
2020-10-16,Iceland,72,1,4004,11,,,,,356991,1.266667,-2.055556,5.1,85.85814,0,
2020-10-16,Luxembourg,186,0,10638,133,,,,,613894,6.416667,5.016667,7.761111,90.782277,0.056444,
2020-10-16,Armenia,1694,14,64694,1081,,,,,2963234,12.466667,5.822222,22.338889,65.070831,0,
2020-10-16,Bulgaria,603,10,29108,968,,,,,7000039,17.512346,12,24.888889,72.550902,0,
2020-10-17,Czech Republic,8713,81,168898,1488,,,,,10649800,5.577778,4.111111,7.6,87.14117,3.9878,
2020-10-17,Belarus,635,4,87698,929,,,,,9449321,3.744444,2.122222,5.6,85.578376,0,
2020-10-17,Macedonia,427,10,23628,834,,,,,2077132,,,,,,
2020-10-17,Romania,3952,63,176468,5812,,,,,19414458,9.038889,4.85,12.977778,85.823422,2.1082,
2020-10-17,Faroe Islands,2,0,488,0,,,,,48865,5.555556,2.87037,7.037037,78.617832,0,
2020-10-17,Netherlands,8148,13,227527,6746,,,,,17282163,7.958333,3.263889,12.375,90.215324,0.072571,
2020-10-17,Albania,281,3,17055,451,,,,,2862427,13.631944,8.888889,19.541667,72.681447,1.30175,
2020-10-17,Switzerland,2379,7,82600,1901,,,,,8544527,4.660494,2.697531,7.123457,86.144397,1.669143,
2020-10-17,Denmark,451,5,35763,691,,,,,5806081,8.688889,4.211111,11.838889,81.427045,0.310444,
2020-10-17,Vatican City,0,0,26,0,,,,,809,14.428571,11.031746,18.412698,78.14665,3.175,
2020-10-17,Latvia,44,0,3494,44,,,,,1919968,3.444444,-1,7,73.271775,0,
2020-10-17,Russia,15099,185,1399334,24187,,,,,145934460,-1.425926,-3.518519,-0.537037,89.448277,6.942667,156.633333
2020-10-17,Turkey,8453,71,897538,9224,,,,,82003882,18.255556,8.272222,26.211111,35.755598,0,
2020-10-17,Greece,438,9,25370,509,,,,,10724599,21.166667,16.244444,26.288889,60.898822,0,
2020-10-17,Belgium,8124,31,244256,10590,,,,,11455519,7.604938,4.41358,10.722222,83.06058,0,
2020-10-17,Bulgaria,395,18,29503,986,,,,,7000039,15.549383,10.882716,20.04321,72.971422,7.239,
2020-10-17,Ireland,1284,3,49962,1839,,,,,4904240,9.069444,5.368056,11.604167,84.633768,0.145143,
2020-10-17,Andorra,0,0,3377,59,,,,,77265,8.111111,1.944444,15.083333,68.15527,0,
2020-10-17,Malta,109,0,4842,45,,,,,493559,18.006173,13.493827,22.425926,66.307455,0,
2020-10-17,Georgia,1186,7,18663,143,,,,,3989175,,,,,,
2020-10-17,Iceland,56,0,4060,11,,,,,356991,2.87037,1.123457,5.469136,91.444943,0,
2020-10-17,Sweden,697,4,105380,5922,,,,,10230185,3.505556,-1.438889,9.894444,75.303265,0.112889,
2020-10-17,Bosnia and Herzegovina,559,4,34116,986,,,,,3280815,8.569444,5.159722,12.777778,86.631873,1.354667,
2020-10-17,Luxembourg,242,0,10880,133,,,,,613894,5.555556,2.75,7.833333,86.06338,0,
2020-10-17,Croatia,819,8,25580,363,,,,,4076246,9.055556,4.883333,14,78.840612,7.4422,20.32
2020-10-17,Spain,11955,146,1010784,36746,,,,,46937060,10.805556,3.034722,18.798611,48.657482,0,
2020-10-17,France,32427,89,864455,22480,,,,,67012883,9.977778,7.805556,12.594444,81.269248,0.0508,
2020-10-17,Norway,88,0,16554,278,,,,,5328212,5.701389,3.444444,7.680556,81.833362,1.8796,10.16
2020-10-17,San Marino,0,0,786,42,,,,,33938,11.527778,6.972222,16.541667,83.686739,0.60325,
2020-10-17,Germany,3678,54,371353,10650,,,,,83019213,6.983333,4.522222,9.227778,85.520325,0,
2020-10-17,Hungary,1478,31,47768,1173,,,,,9772756,7.783951,6.364198,9.481481,88.737328,2.12725,
2020-10-17,Slovenia,728,4,13144,188,,,,,2080908,8.044444,4.833333,12.783333,85.61681,0.112889,
2020-10-17,Monaco,5,0,265,2,,,,,39244,12.355556,8.033333,16.622222,76.601142,0.508,
2020-10-17,Italy,10925,47,402536,36474,,,,,60359546,12.173611,9.013889,15.895833,81.11704,2.63525,
2020-10-17,Gibraltar,14,0,550,0,,,,,33691,17.080247,12.296296,22.395062,67.844648,0,
2020-10-17,Estonia,26,0,4085,68,,,,,1324820,4.444444,0.488889,8.227778,79.789014,0,
2020-10-17,Ukraine,6410,109,293641,5517,,,,,43733759,13.777778,10.791667,17.930556,90.448934,13.462,
2020-10-17,Armenia,766,10,65460,1091,,,,,2963234,12.311111,4.988889,23.033333,62.31935,0,
2020-10-17,Cyprus,265,0,2644,25,,,,,875899,23.701389,17.013889,28.6875,63.915702,0,
2020-10-17,United Kingdom,14888,179,764658,44187,,,,,66647112,8.377778,5.933333,10.988889,91.790922,0.181429,
2020-10-17,Austria,1486,16,65299,1159,,,,,8858775,6.072222,4.727778,7.738889,89.170672,1.2954,10.16
2020-10-17,Finland,160,0,13293,342,,,,,5517919,4.394444,1.544444,5.85,95.452818,7.0485,10.16
2020-10-17,Portugal,1700,19,99419,2193,,,,,10276617,15.214286,10.206349,20.666667,73.772137,0,
2020-10-17,Lithuania,210,2,8087,102,,,,,2794184,4.920635,3.134921,6.611111,80.917667,0,
2020-10-17,Slovakia,860,4,30695,92,,,,,5450421,1.12963,-0.709877,2.802469,95.635501,9.313333,175.26
2020-10-18,Russia,15982,179,1415316,24366,,,,,145934460,-0.037037,-2.111111,1.5,89.304948,7.535333,206.586667
2020-10-18,Croatia,393,11,25973,374,,,,,4076246,9.233333,4.911111,15.261111,78.285814,0,20.32
2020-10-18,Belgium,4339,55,248595,10645,,,,,11455519,9.135802,6.734568,11.91358,86.746005,0.181429,
2020-10-18,Czech Republic,5059,82,173957,1570,,,,,10649800,6.694444,3.65,9.566667,80.338597,0.3302,
2020-10-18,Belarus,592,4,88290,933,,,,,9449321,3.722222,1.666667,6.407407,87.052201,0.508,
2020-10-18,Bulgaria,1024,22,30527,1008,,,,,7000039,12.654321,8.358025,17.888889,60.579119,0.15875,
2020-10-18,Denmark,687,3,36450,694,,,,,5806081,7.322222,3.377778,11.1,74.48825,0.084667,
2020-10-18,Cyprus,43,0,2687,25,,,,,875899,23.673611,16.256944,28.576389,59.737875,0,
2020-10-18,Vatican City,0,0,26,0,,,,,809,13.722222,8.622222,19.222222,76.833364,0.0508,
2020-10-18,Turkey,8545,72,906083,9296,,,,,82003882,19.105556,8.872222,26.8,32.923262,0,
2020-10-18,Faroe Islands,0,0,488,0,,,,,48865,4.407407,2.833333,5.703704,80.38435,,
2020-10-18,Slovakia,705,6,31400,98,,,,,5450421,-0.166667,-2.04321,2.444444,88.637255,5.249333,192.405
2020-10-18,Armenia,1234,10,66694,1101,,,,,2963234,12.083333,4.772222,22.844444,60.402044,0,
2020-10-18,Latvia,115,3,3609,47,,,,,1919968,4.444444,1,8,85.485349,,
2020-10-18,Portugal,1603,17,101022,2210,,,,,10276617,16.452381,11.674603,23.507937,70.889345,0,
2020-10-18,Finland,131,3,13424,345,,,,,5517919,1.472222,0.127778,4.461111,98.034815,10.2235,10.16
2020-10-18,Austria,1198,9,66497,1168,,,,,8858775,6.511111,4.811111,8.988889,87.439397,1.3208,
2020-10-18,Georgia,1194,15,19857,158,,,,,3989175,,,,,,
2020-10-18,Italy,11705,69,414241,36543,,,,,60359546,11.527778,6.453704,16.37037,78.78934,0.127,
2020-10-18,Norway,93,0,16647,278,,,,,5328212,4.302469,2.04321,6.697531,75.130373,5.545667,
2020-10-18,Ukraine,5231,90,298872,5607,,,,,43733759,9.375,6.375,13.125,77.673044,0,
2020-10-18,Slovenia,537,2,13681,190,,,,,2080908,8.188889,4.311111,14.394444,85.940362,0,
2020-10-18,Spain,8241,153,1019025,36899,,,,,46937060,12.875,5.048611,21.416667,47.011466,0,
2020-10-18,Andorra,246,3,3623,62,,,,,77265,8.541667,2.25,16.763889,66.939756,2.4765,
2020-10-18,Estonia,7,0,4092,68,,,,,1324820,3.544444,1.316667,8.138889,90.755138,6.985,
2020-10-18,Germany,6489,87,377842,10737,,,,,83019213,7.427778,3.822222,10.088889,83.399678,0,
2020-10-18,Iceland,61,0,4121,11,,,,,356991,3.194444,1.611111,4.738889,89.253585,0,
2020-10-18,Gibraltar,13,0,563,0,,,,,33691,18.265432,12.901235,23.574074,66.8216,0,
2020-10-18,Luxembourg,112,2,10992,135,,,,,613894,5.588889,1.766667,8.455556,89.485533,0,
2020-10-18,Malta,134,1,4976,46,,,,,493559,18.259259,13.709877,22.296296,67.910449,0,
2020-10-18,Monaco,3,0,268,2,,,,,39244,12.477778,9.522222,16.466667,82.21174,0,
2020-10-18,Romania,3920,60,180388,5872,,,,,19414458,5.311111,2.75,8.816667,81.766538,0.508,
2020-10-18,Hungary,989,38,48757,1211,,,,,9772756,8.290123,4.54321,12.493827,78.319131,0.536222,
2020-10-18,Macedonia,160,12,23788,846,,,,,2077132,,,,,,
2020-10-18,Albania,295,3,17350,454,,,,,2862427,13.849206,8.428571,19.777778,69.168888,0.169333,
2020-10-18,Switzerland,1784,8,84384,1909,,,,,8544527,5.04321,2.160494,7.604938,80.4955,0.4445,
2020-10-18,Lithuania,210,3,8297,105,,,,,2794184,4.452381,1.785714,7.404762,86.713583,3.386667,
2020-10-18,Bosnia and Herzegovina,545,11,34661,997,,,,,3280815,8.097222,3.076389,13.916667,72.759194,0.254,
2020-10-18,Greece,432,11,25802,520,,,,,10724599,18.731481,13.435185,24.768519,56.136803,0.211667,
2020-10-18,Netherlands,7986,28,235513,6774,,,,,17282163,8.680556,2.930556,12.784722,93.052112,0.1016,
2020-10-18,United Kingdom,14330,161,778988,44348,,,,,66647112,7,4.072222,8.922222,89.357344,0.338667,
2020-10-18,France,29837,85,894292,22565,,,,,67012883,8.4,2.616667,14.611111,79.186799,0,
2020-10-18,San Marino,5,0,791,42,,,,,33938,11.645833,6.6875,17.319444,85.010197,0.03175,
2020-10-18,Ireland,1031,4,50993,1843,,,,,4904240,9.125,3.680556,13.138889,90.001535,0.03175,
2020-10-18,Sweden,321,1,105701,5923,,,,,10230185,2.438889,-0.538889,5.716667,58.943113,0,
2020-10-19,Russia,16319,269,1431635,24635,,,,,145934460,-4.944444,-6.851852,-2.87037,82.916187,3.979333,213.36
2020-10-19,Lithuania,463,2,8760,107,,,,,2794184,5.071429,2.055556,9.515873,76.687502,0.4445,
2020-10-19,Spain,15721,180,1034746,37079,,,,,46937060,16.013889,7.0625,24.020833,44.512379,0,
2020-10-19,Belarus,619,4,88909,937,,,,,9449321,4.277778,1.805556,8.472222,81.583613,0,
2020-10-19,Estonia,42,3,4134,71,,,,,1324820,2.238889,0.622222,5.666667,91.219494,9.525,
2020-10-19,Vatican City,0,0,26,0,,,,,809,15.58642,9.814815,20.17284,71.092625,0,
2020-10-19,Macedonia,408,4,24196,850,,,,,2077132,,,,,,
2020-10-19,Slovakia,2202,0,33602,98,,,,,5450421,0.512346,-2.969136,3.864198,81.633276,0.169333,184.785
2020-10-19,Sweden,771,4,106472,5927,,,,,10230185,0.716667,-4.055556,5.411111,63.340297,0.0254,
2020-10-19,Ukraine,4766,66,303638,5673,,,,,43733759,7.638889,4.555556,12.319444,79.884382,0.254,
2020-10-19,Hungary,1423,48,50180,1259,,,,,9772756,8.061728,2.234568,12.432099,81.788814,0,
2020-10-19,Finland,131,0,13555,345,,,,,5517919,0.266667,-1.572222,1.8,90.030764,3.81,12.7
2020-10-19,Ireland,1263,5,52256,1848,,,,,4904240,11.868056,10.159722,12.736111,91.482076,11.938,
2020-10-19,Belgium,15824,53,264419,10698,,,,,11455519,9.703704,6.833333,13.820988,78.622181,0,
2020-10-19,United Kingdom,25926,192,804914,44540,,,,,66647112,9.244444,7.194444,11.388889,85.351205,0.5715,
2020-10-19,Georgia,1351,14,21208,172,,,,,3989175,,,,,,
2020-10-19,Austria,1647,15,68144,1183,,,,,8858775,6.411111,2.905556,11.272222,82.173506,0,279.4
2020-10-19,Turkey,8756,75,914839,9371,,,,,82003882,16,9.811111,21.827778,62.242369,0.471714,
2020-10-19,San Marino,5,0,796,42,,,,,33938,12.253086,7.179012,17.58642,83.781606,0.028222,
2020-10-19,Monaco,3,0,271,2,,,,,39244,12.404762,9.198413,15.81746,82.132869,0.036286,
2020-10-19,Faroe Islands,3,0,491,0,,,,,48865,6.425926,4.259259,7.759259,83.072355,4.064,
2020-10-19,Slovenia,794,2,14475,192,,,,,2080908,7.861111,3.661111,13.311111,87.854274,0,
2020-10-19,Switzerland,5398,17,89782,1926,,,,,8544527,4.450617,-0.228395,10.123457,70.995822,0.056444,
2020-10-19,Bulgaria,1336,11,31863,1019,,,,,7000039,9.932099,4.580247,16.555556,61.618351,0,
2020-10-19,Portugal,1995,16,103017,2226,,,,,10276617,17.58642,14.635802,20.259259,87.394053,1.415143,
2020-10-19,Luxembourg,244,1,11236,136,,,,,613894,6.927778,4.338889,10.672222,84.063614,0.028222,
2020-10-19,Albania,301,4,17651,458,,,,,2862427,14.805556,8.6875,21.131944,59.0882,0,
2020-10-19,Italy,9338,73,423578,36616,,,,,60359546,13.574074,8.067901,18.123457,72.138596,0,
2020-10-19,Iceland,70,0,4191,11,,,,,356991,0.516667,-1.833333,2.288889,82.644959,0,
2020-10-19,Malta,155,0,5131,46,,,,,493559,18.302469,14.574074,22.111111,75.004155,0.254,
2020-10-19,Germany,9453,130,387295,10867,,,,,83019213,8.461111,5.261111,11.661111,77.958674,0,
2020-10-19,Gibraltar,6,0,569,0,,,,,33691,19.895062,16.858025,23.660494,67.491525,0,
2020-10-19,Armenia,1836,20,68530,1121,,,,,2963234,12.388889,5.088889,23.055556,55.276062,0,
2020-10-19,Croatia,890,8,26863,382,,,,,4076246,8.388889,3.738889,14.027778,81.998681,0,
2020-10-19,Andorra,0,0,3623,62,,,,,77265,10.583333,4.041667,16.472222,68.819521,5.0165,
2020-10-19,Denmark,780,1,37230,695,,,,,5806081,7.05,2.366667,11.622222,82.001551,0.0762,
2020-10-19,Norway,219,0,16866,278,,,,,5328212,2.067901,-0.17284,4.759259,79.098849,0.479778,20.32
2020-10-19,Czech Republic,8078,110,182035,1680,,,,,10649800,6.644444,3.272222,10.144444,75.241708,0.0762,
2020-10-19,Greece,667,8,26469,528,,,,,10724599,17.277778,14.759259,20.722222,66.131561,0.8128,
2020-10-19,Netherlands,8144,42,243657,6816,,,,,17282163,9.076389,5.833333,12.0625,88.716778,0.66675,
2020-10-19,Bosnia and Herzegovina,728,20,35389,1017,,,,,3280815,7.388889,1.3,14.4,73.339808,0,
2020-10-19,Cyprus,152,0,2839,25,,,,,875899,24.694444,17.895833,29.506944,64.116335,0,
2020-10-19,Romania,2466,59,182854,5931,,,,,19414458,5.077778,1.066667,9.661111,78.579521,0.3302,20.32
2020-10-19,Latvia,188,0,3797,47,,,,,1919968,4.611111,2,8,74.978391,,
2020-10-19,France,13243,146,907535,22711,,,,,67012883,9.161111,2.738889,15.677778,76.270105,0.0254,
2020-10-20,Ukraine,5469,113,309107,5786,,,,,43733759,6.333333,2.944444,12.291667,78.302482,0,
2020-10-20,San Marino,2,0,798,42,,,,,33938,12.364198,7.432099,17.740741,81.487628,0.056444,
2020-10-20,Austria,1978,13,70122,1196,,,,,8858775,6.855556,2.166667,12.372222,78.275426,0,259.08
2020-10-20,Andorra,188,1,3811,63,,,,,77265,14.055556,10.25,17.111111,66.145021,0.127,
2020-10-20,Slovakia,1728,17,35330,115,,,,,5450421,2.37037,-2.796296,7.975309,72.41781,0.056444,229.446667
2020-10-20,Georgia,1595,7,22803,179,,,,,3989175,,,,,,
2020-10-20,Luxembourg,478,3,11714,139,,,,,613894,9.583333,5.35,12.483333,84.668285,0.725714,
2020-10-20,Switzerland,5678,12,95460,1938,,,,,8544527,6.993827,1.401235,13.067901,65.715258,0,
2020-10-20,Russia,15700,317,1447335,24952,,,,,145934460,-7,-9.685185,-3.981481,81.919326,0.508,223.52
2020-10-20,Czech Republic,11985,109,194020,1789,,,,,10649800,7.483333,2.311111,11.794444,80.121709,0,
2020-10-20,Bulgaria,1472,29,33335,1048,,,,,7000039,9.222222,2.802469,17.524691,70.807959,0,
2020-10-20,Faroe Islands,0,0,491,0,,,,,48865,6.5,5.37037,7.796296,73.945063,1.778,
2020-10-20,Latvia,161,2,3958,49,,,,,1919968,5.555556,3,9,79.749665,,
2020-10-20,Netherlands,8715,59,252372,6875,,,,,17282163,11.25,7.083333,14.201389,84.964077,0.127,
2020-10-20,Albania,297,4,17948,462,,,,,2862427,13.569444,8.576389,20.75,68.454034,0,
2020-10-20,France,20468,162,928003,22873,,,,,67012883,13.316667,8.044444,16.155556,82.842246,0.536222,
2020-10-20,Vatican City,0,0,26,0,,,,,809,15.061728,9.660494,20.358025,70.218478,0.028222,
2020-10-20,Romania,3400,65,186254,5996,,,,,19414458,5.133333,0.083333,12.355556,71.126596,0,20.32
2020-10-20,Bosnia and Herzegovina,926,14,36315,1031,,,,,3280815,7.544444,0.761111,15.283333,72.129574,0,
2020-10-20,Estonia,45,0,4179,71,,,,,1324820,1.838889,-1.261111,5.161111,87.465932,0.508,
2020-10-20,Monaco,2,0,273,2,,,,,39244,12.388889,9.539683,15.619048,83.351908,0,
2020-10-20,Portugal,2390,15,105407,2241,,,,,10276617,16.944444,15.574074,18.58642,96.662962,37.62375,10.16
2020-10-20,Turkey,8624,74,923463,9445,,,,,82003882,15.416667,10.655556,20.805556,64.500209,0.4064,
2020-10-20,Greece,865,6,27334,534,,,,,10724599,16.372222,13.816667,20.266667,65.600227,0.225778,
2020-10-20,Finland,294,0,13849,345,,,,,5517919,-1.9,-3.472222,-0.327778,93.839926,0.423333,10.16
2020-10-20,Iceland,45,0,4236,11,,,,,356991,-2.433333,-5,0.2,86.039489,0,
2020-10-20,Lithuania,471,4,9231,111,,,,,2794184,5.611111,2.206349,8.452381,82.020714,0,
2020-10-20,Italy,10874,89,434449,36705,,,,,60359546,13.222222,8.030864,18.265432,70.77883,0.028222,
2020-10-20,Croatia,1424,11,28287,393,,,,,4076246,8.95,3.744444,15.827778,80.357656,0,
2020-10-20,Sweden,1289,4,107761,5931,,,,,10230185,-0.6,-4.027778,1.933333,92.082013,2.2225,
2020-10-20,Norway,183,0,17049,278,,,,,5328212,2.126984,-0.150794,4.420635,71.601704,4.281714,30.48
2020-10-20,Armenia,2306,10,70836,1131,,,,,2963234,11.022222,5.522222,20.294444,64.149405,0,
2020-10-20,Macedonia,640,12,24836,862,,,,,2077132,,,,,,
2020-10-20,Ireland,1166,3,53422,1851,,,,,4904240,12.277778,10.493056,13.590278,90.961456,11.71575,
2020-10-20,Denmark,847,3,38077,698,,,,,5806081,9.338889,6.027778,10.966667,86.538087,0.0635,
2020-10-20,Cyprus,127,0,2966,25,,,,,875899,24.75,18.715278,29.083333,62.170384,0.0635,
2020-10-20,Spain,20935,189,1055681,37268,,,,,46937060,15.694444,12.034722,20.277778,71.922349,3.664857,
2020-10-20,Germany,12411,143,399706,11010,,,,,83019213,9.055556,3.572222,13.088889,78.418661,0,
2020-10-20,Gibraltar,31,0,600,0,,,,,33691,19.987654,17.722222,23.216049,78.814004,0.66675,
2020-10-20,Belgium,19600,61,284019,10759,,,,,11455519,12.688889,8.394444,15.577778,80.277292,0.733778,
2020-10-20,Slovenia,1505,10,15980,202,,,,,2080908,7.838889,3.988889,13.616667,87.472937,0,
2020-10-20,Hungary,2032,46,52212,1305,,,,,9772756,9.006173,3.753086,15.45679,70.638297,0,
2020-10-20,Belarus,733,4,89642,941,,,,,9449321,3.177778,1.011111,8.038889,89.738555,0,
2020-10-20,United Kingdom,25680,200,830594,44740,,,,,66647112,11.611111,8.161111,15.683333,85.893613,3.084286,
2020-10-20,Malta,111,3,5242,49,,,,,493559,18.061728,13.740741,22.265432,73.295745,0.112889,
2020-10-21,Cyprus,188,0,3154,25,,,,,875899,23.951389,18.576389,27.916667,52.145493,0,
2020-10-21,San Marino,6,0,804,42,,,,,33938,12.092593,7.216049,17.648148,80.866765,0.028222,
2020-10-21,Albania,302,3,18250,465,,,,,2862427,14.118056,7.243056,21.402778,62.56545,0,
2020-10-21,Netherlands,9251,42,261623,6917,,,,,17282163,15.034722,12.472222,19.243056,84.74858,2.2225,
2020-10-21,Belgium,17628,57,301647,10816,,,,,11455519,15.772222,11.794444,20.305556,76.092721,2.427111,
2020-10-21,Hungary,2066,47,54278,1352,,,,,9772756,11.160494,4.783951,18.12963,72.393807,0,
2020-10-21,Armenia,2474,14,73310,1145,,,,,2963234,12.605556,8.272222,18.588889,70.037305,2.1082,
2020-10-21,Czech Republic,14971,131,208991,1920,,,,,10649800,8.216667,5.811111,11.161111,84.531524,0,
2020-10-21,Belarus,738,4,90380,945,,,,,9449321,5.907407,1.592593,8.12963,90.235538,0,
2020-10-21,Estonia,75,0,4254,71,,,,,1324820,4.677778,-1.1,7.633333,94.276277,1.143,
2020-10-21,Portugal,2901,17,108308,2258,,,,,10276617,16.753086,14.635802,19.351852,84.853359,30.607,
2020-10-21,United Kingdom,25785,221,856379,44961,,,,,66647112,11.766667,9.216667,13.716667,92.239448,1.524,
2020-10-21,Malta,121,0,5363,49,,,,,493559,18.790123,13.895062,22.91358,71.671903,0,
2020-10-21,Ukraine,6719,141,315826,5927,,,,,43733759,8.472222,1.236111,14.277778,72.711458,0,
2020-10-21,Spain,23242,180,1078923,37448,,,,,46937060,14.819444,12.590278,17.625,81.422786,22.279429,
2020-10-21,Romania,4848,69,191102,6065,,,,,19414458,5.733333,-0.977778,14.777778,66.069404,0,
2020-10-21,Russia,15971,290,1463306,25242,,,,,145934460,-7.902778,-13.722222,-5.166667,85.620903,2.032,217.805
2020-10-21,Andorra,0,0,3811,63,,,,,77265,16,12.083333,19.902778,72.54482,7.874,
2020-10-21,Iceland,49,0,4285,11,,,,,356991,-1.45679,-4.592593,0.882716,85.01763,0,
2020-10-21,Norway,221,1,17270,279,,,,,5328212,3.215278,1.763889,4.680556,77.60084,0.084667,
2020-10-21,Denmark,866,4,38943,702,,,,,5806081,12.161111,8.727778,14.088889,97.551054,0.9525,
2020-10-21,Monaco,8,0,281,2,,,,,39244,13.214286,10.5,15.5,86.854444,0.508,
2020-10-21,Slovakia,2581,19,37911,134,,,,,5450421,5.987654,0.654321,11.104938,65.432805,0,203.2
2020-10-21,Germany,13929,205,413635,11215,,,,,83019213,13.916667,10.25,17.8,68.499543,0.127,
2020-10-21,Faroe Islands,2,0,493,0,,,,,48865,5.740741,3.37037,7.259259,74.354013,1.016,
2020-10-21,Sweden,1571,3,109332,5934,,,,,10230185,4.211111,0.733333,6.661111,94.879015,11.557,
2020-10-21,Bosnia and Herzegovina,999,20,37314,1051,,,,,3280815,9.172222,1.45,18.3,68.820418,0,
2020-10-21,Italy,15199,127,449648,36832,,,,,60359546,14.197531,7.580247,19.604938,66.291219,0.028222,
2020-10-21,Vatican City,0,0,26,0,,,,,809,15.901235,9.08642,20.91358,68.548967,0.028222,
2020-10-21,Croatia,1563,13,29850,406,,,,,4076246,12.95,5.288889,18.227778,69.189686,0,
2020-10-21,Lithuania,468,3,9699,114,,,,,2794184,8.420635,5.865079,9.952381,87.488862,1.100667,
2020-10-21,Finland,222,1,14071,346,,,,,5517919,-2.483333,-3.911111,-0.755556,93.091964,0.0635,10.16
2020-10-21,Macedonia,637,12,25473,874,,,,,2077132,,,,,,
2020-10-21,Luxembourg,596,1,12310,140,,,,,613894,13.588889,9.494444,18.472222,75.244051,2.830286,
2020-10-21,Turkey,8743,68,932206,9513,,,,,82003882,15.905556,9.194444,22.466667,56.592994,0.1778,
2020-10-21,Bulgaria,1595,16,34930,1064,,,,,7000039,10.932099,4.438272,19.41358,70.810179,0,
2020-10-21,Switzerland,6456,18,101916,1956,,,,,8544527,10.54321,5.87037,14.932099,68.861386,0,
2020-10-21,Gibraltar,13,0,613,0,,,,,33691,20.148148,17.444444,23.228395,81.359737,9.962444,
2020-10-21,Latvia,250,1,4208,50,,,,,1919968,8.222222,6,10,90.959077,,
2020-10-21,Ireland,1066,5,54488,1856,,,,,4904240,9.965278,6.798611,12.111111,89.581748,2.794,
2020-10-21,Slovenia,1664,9,17644,211,,,,,2080908,11.938889,4.922222,17.444444,70.180974,0.0508,
2020-10-21,Austria,2654,20,72776,1216,,,,,8858775,8.133333,3.338889,13.594444,80.291787,0,190.5
2020-10-21,Georgia,1759,4,24562,183,,,,,3989175,,,,,,
2020-10-21,Greece,882,15,28216,549,,,,,10724599,16.6,13.683333,19.5,68.494182,0.072571,
2020-10-21,France,26676,163,954679,23036,,,,,67012883,17.083333,10.433333,23.038889,71.711122,3.584222,
2020-10-22,Ireland,1851,7,56339,1863,,,,,4904240,7.965278,5.513889,10.631944,78.540729,0.362857,
